DATE By Day,DATE,BOROUGH,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,NYPD_MOTOR_VEHICLE_COLLISON_2014,WeekEnd Flag,WRK_WKEND_HOLIDAY
"Sunday, November 16, 2014",11/16/14,,18,0,0,0,0,0,18,0,95,Weekend,Weekend
"Sunday, November 16, 2014",11/16/14,BRONX,13,0,4,0,1,0,8,0,40,Weekend,Weekend
"Sunday, November 16, 2014",11/16/14,BROOKLYN,35,0,5,0,2,0,28,0,93,Weekend,Weekend
"Sunday, November 16, 2014",11/16/14,MANHATTAN,13,0,5,0,2,0,6,0,92,Weekend,Weekend
"Sunday, November 16, 2014",11/16/14,QUEENS,35,0,5,0,0,0,30,0,102,Weekend,Weekend
"Sunday, November 16, 2014",11/16/14,STATEN ISLAND,0,0,0,0,0,0,0,0,7,Weekend,Weekend
"Monday, November 17, 2014",11/17/14,,32,1,2,1,2,0,28,0,154,Work day,Work day
"Monday, November 17, 2014",11/17/14,BRONX,16,0,9,0,0,0,7,0,60,Work day,Work day
"Monday, November 17, 2014",11/17/14,BROOKLYN,46,0,13,0,5,0,28,0,156,Work day,Work day
"Monday, November 17, 2014",11/17/14,MANHATTAN,22,0,11,0,1,0,10,0,133,Work day,Work day
"Monday, November 17, 2014",11/17/14,QUEENS,47,0,22,0,3,0,22,0,141,Work day,Work day
"Monday, November 17, 2014",11/17/14,STATEN ISLAND,4,0,1,0,0,0,3,0,22,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,,32,0,9,0,0,0,23,0,168,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,BRONX,18,0,3,0,0,0,15,0,77,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,BROOKLYN,44,0,13,0,2,0,29,0,163,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,MANHATTAN,22,0,9,0,2,0,11,0,146,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,QUEENS,27,0,12,0,1,0,14,0,134,Work day,Work day
"Tuesday, November 18, 2014",11/18/14,STATEN ISLAND,6,0,1,0,0,0,5,0,23,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,,27,0,4,0,1,0,22,0,155,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,BRONX,14,0,2,0,0,0,12,0,48,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,BROOKLYN,57,1,10,0,4,0,43,1,156,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,MANHATTAN,13,0,4,0,0,0,9,0,130,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,QUEENS,18,0,3,0,0,0,15,0,119,Work day,Work day
"Wednesday, November 19, 2014",11/19/14,STATEN ISLAND,12,0,1,0,0,0,11,0,25,Work day,Work day
"Thursday, November 20, 2014",11/20/14,,20,0,3,0,0,0,17,0,151,Work day,Work day
"Thursday, November 20, 2014",11/20/14,BRONX,13,0,4,0,1,0,8,0,56,Work day,Work day
"Thursday, November 20, 2014",11/20/14,BROOKLYN,34,1,14,1,4,0,16,0,154,Work day,Work day
"Thursday, November 20, 2014",11/20/14,MANHATTAN,21,0,7,0,3,0,11,0,150,Work day,Work day
"Thursday, November 20, 2014",11/20/14,QUEENS,23,1,5,0,1,0,17,1,105,Work day,Work day
"Thursday, November 20, 2014",11/20/14,STATEN ISLAND,2,0,1,0,0,0,1,0,18,Work day,Work day
"Friday, November 21, 2014",11/21/14,,38,0,4,0,0,0,34,0,169,Work day,Work day
"Friday, November 21, 2014",11/21/14,BRONX,21,0,9,0,0,0,12,0,69,Work day,Work day
"Friday, November 21, 2014",11/21/14,BROOKLYN,40,0,12,0,3,0,25,0,139,Work day,Work day
"Friday, November 21, 2014",11/21/14,MANHATTAN,15,0,4,0,2,0,9,0,141,Work day,Work day
"Friday, November 21, 2014",11/21/14,QUEENS,39,0,11,0,1,0,27,0,143,Work day,Work day
"Friday, November 21, 2014",11/21/14,STATEN ISLAND,9,0,1,0,0,0,8,0,15,Work day,Work day
"Saturday, November 22, 2014",11/22/14,,57,0,5,0,0,0,52,0,135,Weekend,Weekend
"Saturday, November 22, 2014",11/22/14,BRONX,22,0,3,0,0,0,19,0,50,Weekend,Weekend
"Saturday, November 22, 2014",11/22/14,BROOKLYN,41,0,10,0,4,0,27,0,114,Weekend,Weekend
"Saturday, November 22, 2014",11/22/14,MANHATTAN,16,0,6,0,1,0,9,0,103,Weekend,Weekend
"Saturday, November 22, 2014",11/22/14,QUEENS,32,0,9,0,2,0,21,0,89,Weekend,Weekend
"Saturday, November 22, 2014",11/22/14,STATEN ISLAND,2,0,1,0,1,0,0,0,20,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,,37,0,0,0,0,0,37,0,109,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,BRONX,12,0,3,0,0,0,9,0,36,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,BROOKLYN,32,0,5,0,2,0,25,0,100,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,MANHATTAN,18,0,7,0,1,0,10,0,76,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,QUEENS,30,0,3,0,3,0,24,0,97,Weekend,Weekend
"Sunday, November 23, 2014",11/23/14,STATEN ISLAND,0,0,0,0,0,0,0,0,6,Weekend,Weekend
"Monday, November 24, 2014",11/24/14,,44,1,5,0,3,0,36,1,181,Work day,Work day
"Monday, November 24, 2014",11/24/14,BRONX,15,0,4,0,0,0,11,0,56,Work day,Work day
"Monday, November 24, 2014",11/24/14,BROOKLYN,41,0,13,0,1,0,27,0,172,Work day,Work day
"Monday, November 24, 2014",11/24/14,MANHATTAN,17,2,10,1,0,1,7,0,139,Work day,Work day
"Monday, November 24, 2014",11/24/14,QUEENS,32,0,7,0,3,0,22,0,160,Work day,Work day
"Monday, November 24, 2014",11/24/14,STATEN ISLAND,6,0,2,0,0,0,4,0,14,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,,27,0,0,0,1,0,26,0,160,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,BRONX,16,1,6,0,0,1,10,0,55,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,BROOKLYN,26,0,3,0,6,0,17,0,123,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,MANHATTAN,13,0,5,0,3,0,5,0,128,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,QUEENS,32,0,10,0,4,0,18,0,110,Work day,Work day
"Tuesday, November 25, 2014",11/25/14,STATEN ISLAND,11,0,2,0,0,0,9,0,23,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,,21,0,6,0,0,0,15,0,160,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,BRONX,22,0,17,0,3,0,2,0,70,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,BROOKLYN,63,0,23,0,4,0,36,0,191,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,MANHATTAN,31,0,16,0,3,0,12,0,135,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,QUEENS,42,0,22,0,2,0,18,0,161,Work day,Work day
"Wednesday, November 26, 2014",11/26/14,STATEN ISLAND,6,0,2,0,0,0,4,0,24,Work day,Work day
"Thursday, November 27, 2014",11/27/14,,39,0,5,0,0,0,34,0,110,Work day,Thanksgiving Day
"Thursday, November 27, 2014",11/27/14,BRONX,10,0,3,0,0,0,7,0,40,Work day,Thanksgiving Day
"Thursday, November 27, 2014",11/27/14,BROOKLYN,25,0,3,0,1,0,21,0,84,Work day,Thanksgiving Day
"Thursday, November 27, 2014",11/27/14,MANHATTAN,16,0,5,0,3,0,8,0,54,Work day,Thanksgiving Day
"Thursday, November 27, 2014",11/27/14,QUEENS,27,0,0,0,3,0,24,0,76,Work day,Thanksgiving Day
"Thursday, November 27, 2014",11/27/14,STATEN ISLAND,10,0,0,0,0,0,10,0,14,Work day,Thanksgiving Day
"Friday, November 28, 2014",11/28/14,,27,0,5,0,0,0,22,0,103,Work day,Work day
"Friday, November 28, 2014",11/28/14,BRONX,24,0,5,0,0,0,19,0,59,Work day,Work day
"Friday, November 28, 2014",11/28/14,BROOKLYN,39,0,16,0,3,0,20,0,105,Work day,Work day
"Friday, November 28, 2014",11/28/14,MANHATTAN,15,0,11,0,0,0,4,0,82,Work day,Work day
"Friday, November 28, 2014",11/28/14,QUEENS,9,0,2,0,2,0,5,0,84,Work day,Work day
"Friday, November 28, 2014",11/28/14,STATEN ISLAND,3,0,0,0,0,0,3,0,11,Work day,Work day
"Saturday, November 29, 2014",11/29/14,,23,1,2,0,0,0,21,1,90,Weekend,Weekend
"Saturday, November 29, 2014",11/29/14,BRONX,23,0,4,0,0,0,19,0,47,Weekend,Weekend
"Saturday, November 29, 2014",11/29/14,BROOKLYN,16,0,3,0,2,0,11,0,85,Weekend,Weekend
"Saturday, November 29, 2014",11/29/14,MANHATTAN,14,0,3,0,2,0,9,0,78,Weekend,Weekend
"Saturday, November 29, 2014",11/29/14,QUEENS,14,0,3,0,0,0,11,0,82,Weekend,Weekend
"Saturday, November 29, 2014",11/29/14,STATEN ISLAND,3,0,0,0,0,0,3,0,12,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,,26,0,1,0,0,0,25,0,96,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,BRONX,5,0,2,0,0,0,3,0,31,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,BROOKLYN,16,1,2,0,3,0,11,1,77,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,MANHATTAN,10,0,4,0,1,0,5,0,78,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,QUEENS,23,0,1,0,2,0,20,0,82,Weekend,Weekend
"Sunday, November 30, 2014",11/30/14,STATEN ISLAND,1,0,0,0,0,0,1,0,12,Weekend,Weekend
"Monday, December 1, 2014",12/01/14,,40,0,9,0,0,0,31,0,162,Work day,Work day
"Monday, December 1, 2014",12/01/14,BRONX,16,0,7,0,0,0,9,0,58,Work day,Work day
"Monday, December 1, 2014",12/01/14,BROOKLYN,30,0,9,0,2,0,19,0,171,Work day,Work day
"Monday, December 1, 2014",12/01/14,MANHATTAN,22,0,9,0,4,0,9,0,123,Work day,Work day
"Monday, December 1, 2014",12/01/14,QUEENS,30,0,12,0,1,0,17,0,108,Work day,Work day
"Monday, December 1, 2014",12/01/14,STATEN ISLAND,6,0,1,0,0,0,5,0,22,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,,37,0,10,0,0,0,27,0,181,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,BRONX,18,0,7,0,1,0,10,0,59,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,BROOKLYN,37,1,17,1,3,0,17,0,115,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,MANHATTAN,20,0,10,0,3,0,7,0,131,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,QUEENS,20,0,6,0,0,0,14,0,110,Work day,Work day
"Tuesday, December 2, 2014",12/02/14,STATEN ISLAND,3,0,1,0,0,0,2,0,15,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,,30,0,4,0,0,0,26,0,158,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,BRONX,12,0,4,0,3,0,5,0,50,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,BROOKLYN,49,0,15,0,0,0,34,0,142,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,MANHATTAN,15,0,5,0,2,0,8,0,104,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,QUEENS,19,1,11,1,0,0,8,0,99,Work day,Work day
"Wednesday, December 3, 2014",12/03/14,STATEN ISLAND,3,0,2,0,0,0,1,0,16,Work day,Work day
"Thursday, December 4, 2014",12/04/14,,44,0,3,0,1,0,40,0,153,Work day,Work day
"Thursday, December 4, 2014",12/04/14,BRONX,19,0,4,0,0,0,15,0,54,Work day,Work day
"Thursday, December 4, 2014",12/04/14,BROOKLYN,39,0,8,0,1,0,30,0,129,Work day,Work day
"Thursday, December 4, 2014",12/04/14,MANHATTAN,37,0,12,0,1,0,24,0,149,Work day,Work day
"Thursday, December 4, 2014",12/04/14,QUEENS,20,0,7,0,1,0,12,0,101,Work day,Work day
"Thursday, December 4, 2014",12/04/14,STATEN ISLAND,2,0,1,0,0,0,1,0,20,Work day,Work day
"Friday, December 5, 2014",12/05/14,,41,0,8,0,0,0,33,0,152,Work day,Work day
"Friday, December 5, 2014",12/05/14,BRONX,15,0,9,0,0,0,6,0,62,Work day,Work day
"Friday, December 5, 2014",12/05/14,BROOKLYN,50,0,19,0,4,0,27,0,135,Work day,Work day
"Friday, December 5, 2014",12/05/14,MANHATTAN,29,1,24,1,2,0,3,0,163,Work day,Work day
"Friday, December 5, 2014",12/05/14,QUEENS,45,0,18,0,2,0,25,0,138,Work day,Work day
"Friday, December 5, 2014",12/05/14,STATEN ISLAND,2,0,1,0,0,0,1,0,21,Work day,Work day
"Saturday, December 6, 2014",12/06/14,,32,0,9,0,1,0,22,0,130,Weekend,Weekend
"Saturday, December 6, 2014",12/06/14,BRONX,15,0,9,0,0,0,6,0,64,Weekend,Weekend
"Saturday, December 6, 2014",12/06/14,BROOKLYN,48,0,21,0,0,0,27,0,144,Weekend,Weekend
"Saturday, December 6, 2014",12/06/14,MANHATTAN,33,0,12,0,2,0,19,0,148,Weekend,Weekend
"Saturday, December 6, 2014",12/06/14,QUEENS,31,0,16,0,4,0,11,0,124,Weekend,Weekend
"Saturday, December 6, 2014",12/06/14,STATEN ISLAND,6,0,1,0,0,0,5,0,18,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,,30,0,1,0,2,0,27,0,118,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,BRONX,26,0,2,0,1,0,23,0,41,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,BROOKLYN,28,0,9,0,1,0,18,0,111,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,MANHATTAN,22,0,6,0,3,0,13,0,107,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,QUEENS,29,1,7,1,0,0,22,0,98,Weekend,Weekend
"Sunday, December 7, 2014",12/07/14,STATEN ISLAND,0,0,0,0,0,0,0,0,17,Weekend,Weekend
"Monday, December 8, 2014",12/08/14,,29,0,2,0,0,0,27,0,143,Work day,Work day
"Monday, December 8, 2014",12/08/14,BRONX,19,0,6,0,0,0,13,0,59,Work day,Work day
"Monday, December 8, 2014",12/08/14,BROOKLYN,25,0,7,0,3,0,15,0,144,Work day,Work day
"Monday, December 8, 2014",12/08/14,MANHATTAN,7,0,3,0,2,0,2,0,108,Work day,Work day
"Monday, December 8, 2014",12/08/14,QUEENS,29,0,5,0,1,0,23,0,104,Work day,Work day
"Monday, December 8, 2014",12/08/14,STATEN ISLAND,5,0,1,0,0,0,4,0,19,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,,29,0,6,0,0,0,23,0,141,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,BRONX,13,0,8,0,0,0,5,0,53,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,BROOKLYN,49,1,24,1,1,0,24,0,172,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,MANHATTAN,18,0,10,0,1,0,7,0,123,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,QUEENS,40,0,16,0,1,0,23,0,140,Work day,Work day
"Tuesday, December 9, 2014",12/09/14,STATEN ISLAND,5,0,0,0,0,0,5,0,16,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,,34,0,7,0,1,0,26,0,154,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,BRONX,21,0,10,0,0,0,11,0,70,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,BROOKLYN,47,0,21,0,5,0,21,0,144,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,MANHATTAN,31,0,22,0,0,0,9,0,144,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,QUEENS,29,0,16,0,2,0,11,0,120,Work day,Work day
"Wednesday, December 10, 2014",12/10/14,STATEN ISLAND,2,0,0,0,0,0,2,0,16,Work day,Work day
"Thursday, December 11, 2014",12/11/14,,43,0,4,0,1,0,38,0,162,Work day,Work day
"Thursday, December 11, 2014",12/11/14,BRONX,18,0,7,0,0,0,11,0,58,Work day,Work day
"Thursday, December 11, 2014",12/11/14,BROOKLYN,47,0,12,0,3,0,32,0,158,Work day,Work day
"Thursday, December 11, 2014",12/11/14,MANHATTAN,16,0,4,0,4,0,8,0,144,Work day,Work day
"Thursday, December 11, 2014",12/11/14,QUEENS,25,0,7,0,1,0,17,0,136,Work day,Work day
"Thursday, December 11, 2014",12/11/14,STATEN ISLAND,2,0,1,0,0,0,1,0,10,Work day,Work day
"Friday, December 12, 2014",12/12/14,,38,0,3,0,0,0,35,0,187,Work day,Work day
"Friday, December 12, 2014",12/12/14,BRONX,14,0,4,0,1,0,9,0,65,Work day,Work day
"Friday, December 12, 2014",12/12/14,BROOKLYN,49,0,11,0,2,0,36,0,132,Work day,Work day
"Friday, December 12, 2014",12/12/14,MANHATTAN,19,0,11,0,2,0,6,0,160,Work day,Work day
"Friday, December 12, 2014",12/12/14,QUEENS,23,0,8,0,2,0,13,0,128,Work day,Work day
"Friday, December 12, 2014",12/12/14,STATEN ISLAND,5,0,0,0,0,0,5,0,15,Work day,Work day
"Saturday, December 13, 2014",12/13/14,,36,0,7,0,1,0,28,0,147,Weekend,Weekend
"Saturday, December 13, 2014",12/13/14,BRONX,8,0,4,0,0,0,4,0,55,Weekend,Weekend
"Saturday, December 13, 2014",12/13/14,BROOKLYN,35,0,13,0,2,0,20,0,133,Weekend,Weekend
"Saturday, December 13, 2014",12/13/14,MANHATTAN,22,0,12,0,0,0,10,0,124,Weekend,Weekend
"Saturday, December 13, 2014",12/13/14,QUEENS,29,1,6,0,0,0,23,1,115,Weekend,Weekend
"Saturday, December 13, 2014",12/13/14,STATEN ISLAND,8,0,0,0,0,0,8,0,20,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,,30,1,2,1,0,0,28,0,120,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,BRONX,8,0,1,0,0,0,7,0,47,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,BROOKLYN,46,0,6,0,0,0,40,0,97,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,MANHATTAN,15,0,4,0,2,0,9,0,81,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,QUEENS,28,0,6,0,2,0,20,0,84,Weekend,Weekend
"Sunday, December 14, 2014",12/14/14,STATEN ISLAND,3,0,2,0,0,0,1,0,6,Weekend,Weekend
"Monday, December 15, 2014",12/15/14,,31,0,7,0,0,0,24,0,191,Work day,Work day
"Monday, December 15, 2014",12/15/14,BRONX,15,0,6,0,0,0,9,0,67,Work day,Work day
"Monday, December 15, 2014",12/15/14,BROOKLYN,49,0,19,0,3,0,27,0,175,Work day,Work day
"Monday, December 15, 2014",12/15/14,MANHATTAN,16,0,4,0,2,0,10,0,121,Work day,Work day
"Monday, December 15, 2014",12/15/14,QUEENS,51,0,16,0,1,0,34,0,145,Work day,Work day
"Monday, December 15, 2014",12/15/14,STATEN ISLAND,2,0,0,0,0,0,2,0,21,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,,31,0,11,0,3,0,17,0,159,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,BRONX,30,0,9,0,0,0,21,0,57,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,BROOKLYN,52,1,21,1,3,0,28,0,146,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,MANHATTAN,24,0,13,0,2,0,9,0,134,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,QUEENS,31,0,15,0,4,0,12,0,137,Work day,Work day
"Tuesday, December 16, 2014",12/16/14,STATEN ISLAND,2,0,0,0,0,0,2,0,12,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,,34,0,5,0,0,0,29,0,146,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,BRONX,13,0,6,0,1,0,6,0,58,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,BROOKLYN,41,0,15,0,3,0,23,0,125,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,MANHATTAN,28,0,13,0,5,0,10,0,119,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,QUEENS,18,0,4,0,3,0,11,0,93,Work day,Work day
"Wednesday, December 17, 2014",12/17/14,STATEN ISLAND,4,0,0,0,0,0,4,0,12,Work day,Work day
"Thursday, December 18, 2014",12/18/14,,33,0,4,0,0,0,29,0,159,Work day,Work day
"Thursday, December 18, 2014",12/18/14,BRONX,7,0,4,0,0,0,3,0,63,Work day,Work day
"Thursday, December 18, 2014",12/18/14,BROOKLYN,44,0,10,0,3,0,31,0,143,Work day,Work day
"Thursday, December 18, 2014",12/18/14,MANHATTAN,12,0,6,0,0,0,6,0,130,Work day,Work day
"Thursday, December 18, 2014",12/18/14,QUEENS,20,0,10,0,0,0,10,0,109,Work day,Work day
"Thursday, December 18, 2014",12/18/14,STATEN ISLAND,5,0,1,0,0,0,4,0,16,Work day,Work day
"Friday, December 19, 2014",12/19/14,,42,0,7,0,0,0,35,0,152,Work day,Work day
"Friday, December 19, 2014",12/19/14,BRONX,21,0,5,0,0,0,16,0,68,Work day,Work day
"Friday, December 19, 2014",12/19/14,BROOKLYN,42,0,10,0,3,0,29,0,138,Work day,Work day
"Friday, December 19, 2014",12/19/14,MANHATTAN,19,0,9,0,1,0,9,0,150,Work day,Work day
"Friday, December 19, 2014",12/19/14,QUEENS,29,0,2,0,0,0,27,0,129,Work day,Work day
"Friday, December 19, 2014",12/19/14,STATEN ISLAND,4,0,2,0,0,0,2,0,15,Work day,Work day
"Saturday, December 20, 2014",12/20/14,,31,0,0,0,1,0,30,0,118,Weekend,Weekend
"Saturday, December 20, 2014",12/20/14,BRONX,10,0,3,0,0,0,7,0,49,Weekend,Weekend
"Saturday, December 20, 2014",12/20/14,BROOKLYN,27,0,10,0,0,0,17,0,112,Weekend,Weekend
"Saturday, December 20, 2014",12/20/14,MANHATTAN,13,0,7,0,1,0,5,0,96,Weekend,Weekend
"Saturday, December 20, 2014",12/20/14,QUEENS,29,0,7,0,0,0,22,0,115,Weekend,Weekend
"Saturday, December 20, 2014",12/20/14,STATEN ISLAND,3,0,1,0,0,0,2,0,15,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,,21,0,0,0,1,0,20,0,92,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,BRONX,8,0,2,0,0,0,6,0,41,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,BROOKLYN,20,0,6,0,2,0,12,0,102,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,MANHATTAN,11,0,1,0,2,0,8,0,75,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,QUEENS,24,0,2,0,0,0,22,0,89,Weekend,Weekend
"Sunday, December 21, 2014",12/21/14,STATEN ISLAND,3,0,2,0,0,0,1,0,10,Weekend,Weekend
"Monday, December 22, 2014",12/22/14,,20,0,1,0,1,0,18,0,147,Work day,Work day
"Monday, December 22, 2014",12/22/14,BRONX,12,0,6,0,0,0,6,0,49,Work day,Work day
"Monday, December 22, 2014",12/22/14,BROOKLYN,28,0,11,0,1,0,16,0,122,Work day,Work day
"Monday, December 22, 2014",12/22/14,MANHATTAN,20,0,10,0,3,0,7,0,117,Work day,Work day
"Monday, December 22, 2014",12/22/14,QUEENS,26,0,9,0,1,0,16,0,121,Work day,Work day
"Monday, December 22, 2014",12/22/14,STATEN ISLAND,4,1,0,0,0,0,4,1,10,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,,37,0,6,0,0,0,31,0,175,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,BRONX,11,0,7,0,0,0,4,0,62,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,BROOKLYN,46,1,21,1,2,0,23,0,180,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,MANHATTAN,18,0,5,0,5,0,8,0,139,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,QUEENS,52,0,23,0,1,0,28,0,148,Work day,Work day
"Tuesday, December 23, 2014",12/23/14,STATEN ISLAND,8,0,0,0,0,0,8,0,28,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,,31,0,7,0,0,0,24,0,110,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,BRONX,21,0,3,0,2,0,16,0,52,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,BROOKLYN,40,0,15,0,3,0,22,0,139,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,MANHATTAN,18,0,7,0,2,0,9,0,86,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,QUEENS,25,0,8,0,0,0,17,0,116,Work day,Work day
"Wednesday, December 24, 2014",12/24/14,STATEN ISLAND,4,0,0,0,1,0,3,0,15,Work day,Work day
"Thursday, December 25, 2014",12/25/14,,15,0,0,0,0,0,15,0,72,Work day,Christmas Day
"Thursday, December 25, 2014",12/25/14,BRONX,5,0,2,0,0,0,3,0,33,Work day,Christmas Day
"Thursday, December 25, 2014",12/25/14,BROOKLYN,19,0,9,0,0,0,10,0,78,Work day,Christmas Day
"Thursday, December 25, 2014",12/25/14,MANHATTAN,9,0,1,0,2,0,6,0,39,Work day,Christmas Day
"Thursday, December 25, 2014",12/25/14,QUEENS,37,0,2,0,0,0,35,0,64,Work day,Christmas Day
"Thursday, December 25, 2014",12/25/14,STATEN ISLAND,7,0,1,0,0,0,6,0,17,Work day,Christmas Day
"Friday, December 26, 2014",12/26/14,,19,0,3,0,0,0,16,0,116,Work day,Work day
"Friday, December 26, 2014",12/26/14,BRONX,12,0,6,0,1,0,5,0,38,Work day,Work day
"Friday, December 26, 2014",12/26/14,BROOKLYN,29,0,11,0,2,0,16,0,109,Work day,Work day
"Friday, December 26, 2014",12/26/14,MANHATTAN,6,0,4,0,1,0,1,0,76,Work day,Work day
"Friday, December 26, 2014",12/26/14,QUEENS,14,0,1,0,0,0,13,0,88,Work day,Work day
"Friday, December 26, 2014",12/26/14,STATEN ISLAND,6,0,0,0,1,0,5,0,19,Work day,Work day
"Saturday, December 27, 2014",12/27/14,,21,0,0,0,0,0,21,0,86,Weekend,Weekend
"Saturday, December 27, 2014",12/27/14,BRONX,14,0,6,0,1,0,7,0,38,Weekend,Weekend
"Saturday, December 27, 2014",12/27/14,BROOKLYN,57,0,6,0,5,0,46,0,104,Weekend,Weekend
"Saturday, December 27, 2014",12/27/14,MANHATTAN,16,0,9,0,1,0,6,0,82,Weekend,Weekend
"Saturday, December 27, 2014",12/27/14,QUEENS,16,0,4,0,1,0,11,0,82,Weekend,Weekend
"Saturday, December 27, 2014",12/27/14,STATEN ISLAND,2,0,1,0,0,0,1,0,13,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,,29,0,1,0,0,0,28,0,98,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,BRONX,6,0,1,0,2,0,3,0,32,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,BROOKLYN,44,0,8,0,1,0,35,0,81,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,MANHATTAN,9,0,3,0,0,0,6,0,55,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,QUEENS,24,0,3,0,1,0,20,0,73,Weekend,Weekend
"Sunday, December 28, 2014",12/28/14,STATEN ISLAND,1,0,0,0,0,0,1,0,10,Weekend,Weekend
"Monday, December 29, 2014",12/29/14,,25,1,1,0,0,0,24,1,102,Work day,Work day
