State Name,State Abbreviation,Calendar_DAY,Month_name,YEAR,Full_Date,First_Crash_event,Light_cond_desc,Weather_condition,Sum Of . of Vehicle involved,Sum Of Pedestrains,Sum Of Total_Persons_in_accident,Sum Of FATALS,Count Of Accident-2013
ARKANSAS,AR,15,June,2013,June-15-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,15,March,2013,March-15-2013,Bridge Pier or Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,15,March,2013,March-15-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,4,1,1
ARKANSAS,AR,15,November,2013,November-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,15,October,2013,October-15-2013,Guardrail End,Daylight,Rain,1,0,2,1,1
ARKANSAS,AR,15,October,2013,October-15-2013,Motor Vehicle in Transport,Dark - Not lighted,Other,2,0,2,1,1
ARKANSAS,AR,16,April,2013,April-16-2013,Fell/Jumped from Vehicle,Daylight,Clear,1,0,4,1,1
ARKANSAS,AR,16,April,2013,April-16-2013,Pedestrian,Dark - but lighted,Clear,2,2,2,2,1
ARKANSAS,AR,16,December,2013,December-16-2013,Curb,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,16,December,2013,December-16-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,16,February,2013,February-16-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,16,June,2013,June-16-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
ARKANSAS,AR,16,June,2013,June-16-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,1,1
ARKANSAS,AR,16,June,2013,June-16-2013,Other Fixed Object,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,16,June,2013,June-16-2013,Wall,Unknown,Clear,1,0,1,1,1
ARKANSAS,AR,16,March,2013,March-16-2013,Impact Attenuator/Crash Cushion,Dark - but lighted,Clear,1,0,1,1,1
ARKANSAS,AR,16,March,2013,March-16-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,16,May,2013,May-16-2013,Rollover/Overturn,Daylight,Rain,1,0,1,1,1
ARKANSAS,AR,16,November,2013,November-16-2013,Ditch,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,16,October,2013,October-16-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,16,October,2013,October-16-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,3,1,1
ARKANSAS,AR,17,April,2013,April-17-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ARKANSAS,AR,17,August,2013,August-17-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,17,December,2013,December-17-2013,Motor Vehicle in Transport,Daylight,Clear,7,0,8,1,1
ARKANSAS,AR,17,February,2013,February-17-2013,Concrete Traffic Barrier,Dark - but lighted,Clear,1,0,3,1,1
ARKANSAS,AR,17,February,2013,February-17-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,3,2,1
ARKANSAS,AR,17,February,2013,February-17-2013,Tree (Standing Only),Dawn,Clear,1,0,1,1,1
ARKANSAS,AR,17,January,2013,January-17-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,17,July,2013,July-17-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Clear,2,0,1,1,1
ARKANSAS,AR,17,July,2013,July-17-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,17,June,2013,June-17-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,4,1,1
ARKANSAS,AR,17,June,2013,June-17-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,2,1
ARKANSAS,AR,17,May,2013,May-17-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,17,November,2013,November-17-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,17,October,2013,October-17-2013,Live Animal,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,17,October,2013,October-17-2013,Motor Vehicle in Transport,Dusk,Clear,2,0,2,1,1
ARKANSAS,AR,17,October,2013,October-17-2013,Pedalcyclist,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,17,October,2013,October-17-2013,Pedestrian,Dark - Not lighted,Clear,2,1,2,1,1
ARKANSAS,AR,17,October,2013,October-17-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,18,April,2013,April-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,18,August,2013,August-18-2013,Other Fixed Object,Dark - Not lighted,Clear,1,0,3,1,1
ARKANSAS,AR,18,August,2013,August-18-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,18,August,2013,August-18-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,18,December,2013,December-18-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,1,1,1
ARKANSAS,AR,18,February,2013,February-18-2013,Motor Vehicle in Transport,Daylight,Severe Crosswinds,2,0,3,1,1
ARKANSAS,AR,18,January,2013,January-18-2013,Railway Vehicle,Daylight,Clear,1,0,3,1,1
ARKANSAS,AR,18,January,2013,January-18-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,18,June,2013,June-18-2013,Bridge Pier or Support,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,18,May,2013,May-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,18,September,2013,September-18-2013,Mail Box,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,19,August,2013,August-19-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,19,December,2013,December-19-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,19,January,2013,January-19-2013,Pedestrian,Dark - Not lighted,Clear,1,1,2,1,1
ARKANSAS,AR,19,January,2013,January-19-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,19,July,2013,July-19-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,19,July,2013,July-19-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,19,March,2013,March-19-2013,Guardrail Face,Daylight,Clear,1,0,3,1,1
ARKANSAS,AR,19,March,2013,March-19-2013,Pedestrian,Dark - Unknown Lighting,Clear,1,1,1,1,1
ARKANSAS,AR,19,March,2013,March-19-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,19,May,2013,May-19-2013,Ditch,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,19,May,2013,May-19-2013,Embankment,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,19,May,2013,May-19-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
ARKANSAS,AR,19,November,2013,November-19-2013,Bridge Pier or Support,Dawn,Clear,1,0,1,1,1
ARKANSAS,AR,19,October,2013,October-19-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,19,October,2013,October-19-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,20,April,2013,April-20-2013,Pedestrian,Dark - but lighted,Clear,4,1,4,1,1
ARKANSAS,AR,20,April,2013,April-20-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,20,August,2013,August-20-2013,Fence,Dark - but lighted,Clear,1,1,1,1,1
ARKANSAS,AR,20,August,2013,August-20-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,20,December,2013,December-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,20,July,2013,July-20-2013,Culvert,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,20,July,2013,July-20-2013,Utility Pole/Light Support,Dawn,Clear,1,0,1,1,1
ARKANSAS,AR,20,June,2013,June-20-2013,Fence,Dark - but lighted,Clear,1,0,2,1,1
ARKANSAS,AR,20,June,2013,June-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,20,May,2013,May-20-2013,Thrown or Falling Object,Dark - but lighted,Rain,1,0,1,1,1
ARKANSAS,AR,20,November,2013,November-20-2013,Parked Motor Vehicle (Not In Transport),Daylight,Clear,2,0,4,1,1
ARKANSAS,AR,20,October,2013,October-20-2013,Rollover/Overturn,Daylight,Clear,2,0,5,1,1
ARKANSAS,AR,20,September,2013,September-20-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,2,1,1
ARKANSAS,AR,21,April,2013,April-21-2013,Mail Box,Daylight,Clear,1,0,4,1,1
ARKANSAS,AR,21,August,2013,August-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,21,August,2013,August-21-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,2,1
ARKANSAS,AR,21,July,2013,July-21-2013,Embankment,Daylight,Clear,1,0,3,1,1
ARKANSAS,AR,21,June,2013,June-21-2013,Rollover/Overturn,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,21,March,2013,March-21-2013,Motor Vehicle in Transport,Daylight,Clear,6,0,17,1,1
ARKANSAS,AR,21,March,2013,March-21-2013,Tree (Standing Only),Dark - Unknown Lighting,Rain,1,0,2,1,1
ARKANSAS,AR,21,May,2013,May-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,3,1,1
ARKANSAS,AR,21,May,2013,May-21-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,2,1,1
ARKANSAS,AR,21,November,2013,November-21-2013,Embankment,Daylight,Rain,1,0,1,1,1
ARKANSAS,AR,21,September,2013,September-21-2013,Traffic Sign Support,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,22,August,2013,August-22-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,3,1
ARKANSAS,AR,22,December,2013,December-22-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,2,2,1
ARKANSAS,AR,22,January,2013,January-22-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,22,July,2013,July-22-2013,Ditch,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,22,June,2013,June-22-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,6,3,1
ARKANSAS,AR,22,May,2013,May-22-2013,Pedalcyclist,Daylight,Clear,1,1,2,1,1
ARKANSAS,AR,22,November,2013,November-22-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,5,1,1
ARKANSAS,AR,22,September,2013,September-22-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,2,1
ARKANSAS,AR,22,September,2013,September-22-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Clear,3,2,2,2,1
ARKANSAS,AR,23,August,2013,August-23-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,23,December,2013,December-23-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,23,January,2013,January-23-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,23,June,2013,June-23-2013,Rollover/Overturn,Dark - Not lighted,Clear,2,0,6,3,2
ARKANSAS,AR,23,March,2013,March-23-2013,Embankment,Daylight,Clear,1,0,5,1,1
ARKANSAS,AR,23,March,2013,March-23-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Rain,3,0,1,1,1
ARKANSAS,AR,23,March,2013,March-23-2013,Pedestrian,Dark - Unknown Lighting,Clear,2,1,2,1,1
ARKANSAS,AR,23,May,2013,May-23-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,23,May,2013,May-23-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,23,November,2013,November-23-2013,Fence,Dark - Not lighted,Rain,1,0,1,1,1
ARKANSAS,AR,23,November,2013,November-23-2013,Railway Vehicle,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,23,October,2013,October-23-2013,Railway Vehicle,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,24,April,2013,April-24-2013,Fell/Jumped from Vehicle,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,24,August,2013,August-24-2013,Curb,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,24,December,2013,December-24-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,24,February,2013,February-24-2013,Mail Box,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,24,May,2013,May-24-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,5,1,1
ARKANSAS,AR,24,May,2013,May-24-2013,Rollover/Overturn,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,24,May,2013,May-24-2013,Tree (Standing Only),Daylight,Clear,1,0,4,3,1
ARKANSAS,AR,24,October,2013,October-24-2013,Ditch,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,25,April,2013,April-25-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ARKANSAS,AR,25,April,2013,April-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,25,August,2013,August-25-2013,Embankment,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,25,August,2013,August-25-2013,Mail Box,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,25,August,2013,August-25-2013,Tree (Standing Only),Daylight,Clear,1,0,3,1,1
ARKANSAS,AR,25,December,2013,December-25-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ARKANSAS,AR,25,December,2013,December-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
ARKANSAS,AR,25,January,2013,January-25-2013,Culvert,Daylight,Cloudy,1,0,2,1,1
ARKANSAS,AR,25,January,2013,January-25-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,25,January,2013,January-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,25,January,2013,January-25-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,25,June,2013,June-25-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,3,1,1
ARKANSAS,AR,25,March,2013,March-25-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,25,May,2013,May-25-2013,Pedestrian,Dark - Not lighted,Clear,1,1,2,1,1
ARKANSAS,AR,25,November,2013,November-25-2013,Motor Vehicle in Transport,Daylight,Sleet Hail,2,0,4,1,1
ARKANSAS,AR,25,October,2013,October-25-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,25,October,2013,October-25-2013,Tree (Standing Only),Daylight,Clear,2,0,1,1,1
ARKANSAS,AR,26,April,2013,April-26-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,26,August,2013,August-26-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,26,January,2013,January-26-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,26,January,2013,January-26-2013,Traffic Sign Support,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,26,July,2013,July-26-2013,Culvert,Daylight,Rain,1,0,1,1,1
ARKANSAS,AR,26,July,2013,July-26-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,26,July,2013,July-26-2013,Tree (Standing Only),Daylight,Other,1,0,2,1,1
ARKANSAS,AR,26,June,2013,June-26-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,26,March,2013,March-26-2013,Railway Vehicle,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,26,March,2013,March-26-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,26,May,2013,May-26-2013,Traffic Sign Support,Daylight,Clear,1,0,3,1,1
ARKANSAS,AR,26,September,2013,September-26-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,26,September,2013,September-26-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,27,April,2013,April-27-2013,"Other Post, Other Pole, or Other Support",Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,27,August,2013,August-27-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,27,December,2013,December-27-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,27,February,2013,February-27-2013,Ditch,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,27,February,2013,February-27-2013,Guardrail End,Dark - Unknown Lighting,Clear,1,0,1,1,1
ARKANSAS,AR,27,January,2013,January-27-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,27,July,2013,July-27-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
ARKANSAS,AR,27,July,2013,July-27-2013,Rollover/Overturn,Daylight,Clear,2,0,5,2,2
ARKANSAS,AR,27,June,2013,June-27-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,27,March,2013,March-27-2013,Embankment,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,27,March,2013,March-27-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,3,1,1
ARKANSAS,AR,27,May,2013,May-27-2013,Rollover/Overturn,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,27,May,2013,May-27-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,27,May,2013,May-27-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,27,November,2013,November-27-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,27,October,2013,October-27-2013,Culvert,Daylight,Rain,1,0,1,1,1
ARKANSAS,AR,27,October,2013,October-27-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,4,0,5,2,2
ARKANSAS,AR,27,October,2013,October-27-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ARKANSAS,AR,27,September,2013,September-27-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,5,1,1
ARKANSAS,AR,27,September,2013,September-27-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,28,April,2013,April-28-2013,Embankment,Unknown,Unknown,1,0,1,1,1
ARKANSAS,AR,28,April,2013,April-28-2013,Pedestrian,Dark - Unknown Lighting,Clear,1,1,2,1,1
ARKANSAS,AR,28,April,2013,April-28-2013,Tree (Standing Only),Dark - Not lighted,Clear,2,0,5,2,2
ARKANSAS,AR,28,January,2013,January-28-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,4,0,6,2,2
ARKANSAS,AR,28,July,2013,July-28-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,28,June,2013,June-28-2013,Culvert,Daylight,Clear,1,0,3,2,1
ARKANSAS,AR,28,March,2013,March-28-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ARKANSAS,AR,28,March,2013,March-28-2013,Pedestrian,Dark - Not lighted,Clear,2,2,4,2,2
ARKANSAS,AR,28,March,2013,March-28-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,28,October,2013,October-28-2013,Bridge Pier or Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,28,October,2013,October-28-2013,Mail Box,Dark - Not lighted,Fog Smog Smoke,1,0,3,1,1
ARKANSAS,AR,28,October,2013,October-28-2013,Motor Vehicle in Transport,Daylight,Clear,3,0,6,1,1
ARKANSAS,AR,28,October,2013,October-28-2013,Pedestrian,Daylight,Fog Smog Smoke,1,1,1,1,1
ARKANSAS,AR,28,October,2013,October-28-2013,Rollover/Overturn,Dark - Not lighted,Fog Smog Smoke,1,0,1,1,1
ARKANSAS,AR,28,September,2013,September-28-2013,Embankment,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,28,September,2013,September-28-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,29,April,2013,April-29-2013,Embankment,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,29,August,2013,August-29-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,29,August,2013,August-29-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,29,July,2013,July-29-2013,Embankment,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,29,June,2013,June-29-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,29,March,2013,March-29-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
ARKANSAS,AR,29,May,2013,May-29-2013,Culvert,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,29,November,2013,November-29-2013,Pedestrian,Dark - but lighted,Clear,2,1,4,1,1
ARKANSAS,AR,29,October,2013,October-29-2013,Culvert,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,29,October,2013,October-29-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ARKANSAS,AR,29,October,2013,October-29-2013,Pedestrian,Dark - Not lighted,Fog Smog Smoke,1,1,1,1,1
ARKANSAS,AR,29,September,2013,September-29-2013,Culvert,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,30,August,2013,August-30-2013,Rollover/Overturn,Dark - Not lighted,Clear,2,0,2,2,2
ARKANSAS,AR,30,December,2013,December-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,4,0,7,2,2
ARKANSAS,AR,30,December,2013,December-30-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ARKANSAS,AR,30,December,2013,December-30-2013,Rollover/Overturn,Dusk,Clear,1,0,1,1,1
ARKANSAS,AR,30,December,2013,December-30-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,30,January,2013,January-30-2013,Other Object (Not Fixed),Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,30,July,2013,July-30-2013,Live Animal,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,30,June,2013,June-30-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
ARKANSAS,AR,30,June,2013,June-30-2013,Rollover/Overturn,Daylight,Other,1,0,2,1,1
ARKANSAS,AR,30,March,2013,March-30-2013,Tree (Standing Only),Daylight,Rain,1,0,1,1,1
ARKANSAS,AR,30,May,2013,May-30-2013,Motor Vehicle in Transport,Daylight,Cloudy,4,0,17,1,1
ARKANSAS,AR,30,November,2013,November-30-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,2,1,1
ARKANSAS,AR,31,December,2013,December-31-2013,Guardrail Face,Dark - Not lighted,Fog Smog Smoke,2,0,2,1,1
ARKANSAS,AR,31,January,2013,January-31-2013,Pedestrian,Dark - Not lighted,Clear,2,1,1,1,1
ARKANSAS,AR,31,July,2013,July-31-2013,Culvert,Dark - Not lighted,Clear,1,0,1,1,1
ARKANSAS,AR,31,July,2013,July-31-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,31,March,2013,March-31-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,4,2,1
ARKANSAS,AR,31,March,2013,March-31-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
ARKANSAS,AR,31,May,2013,May-31-2013,Embankment,Daylight,Clear,1,0,2,1,1
ARKANSAS,AR,31,October,2013,October-31-2013,Other Object (Not Fixed),Daylight,Clear,1,0,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Bridge Rail (Includes Parapet),Daylight,Cloudy,1,0,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Curb,Dark - but lighted,Clear,2,0,4,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Curb,Daylight,Clear,1,0,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Ground,Daylight,Cloudy,1,0,2,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,2,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,3,2,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Motor Vehicle in Transport,Daylight,Clear,7,0,12,3,3
CALIFORNIA,CA,1,April,2013,April-1-2013,Parked Motor Vehicle (Not In Transport),Daylight,Clear,5,0,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Pedalcyclist,Daylight,Clear,1,1,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Pedestrian,Dark - Not lighted,Rain,2,1,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Pedestrian,Dark - Not lighted,Severe Crosswinds,1,1,2,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Pedestrian,Dusk,Clear,1,1,1,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Rollover/Overturn,Dawn,Cloudy,1,0,4,1,1
CALIFORNIA,CA,1,April,2013,April-1-2013,Traffic Signal Support,Dark - but lighted,Clear,1,0,2,2,1
CALIFORNIA,CA,1,August,2013,August-1-2013,Curb,Dark - but lighted,Clear,2,0,5,1,1
CALIFORNIA,CA,1,August,2013,August-1-2013,Curb,Daylight,Clear,1,0,2,1,1
CALIFORNIA,CA,1,August,2013,August-1-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,6,2,2
CALIFORNIA,CA,1,August,2013,August-1-2013,Rollover/Overturn,Daylight,Clear,2,0,2,1,1
CALIFORNIA,CA,1,August,2013,August-1-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Curb,Dark - but lighted,Clear,3,0,1,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,3,0,3,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Other Fixed Object,Dark - but lighted,Clear,1,0,1,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Pedestrian,Dark - Not lighted,Clear,4,1,6,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Pedestrian,Not Reported,Not Reported,1,1,1,1,1
CALIFORNIA,CA,1,December,2013,December-1-2013,Rollover/Overturn,Daylight,Clear,3,0,8,3,3
CALIFORNIA,CA,1,February,2013,February-1-2013,Concrete Traffic Barrier,Dark - but lighted,Clear,2,0,4,1,1
CALIFORNIA,CA,1,February,2013,February-1-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,1,1
CALIFORNIA,CA,1,February,2013,February-1-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
